,Datetime,Tweet Id,Text,Username
20,2022-03-09 09:21:35+00:00,1501488359943774212,"समझें मणिपुर के पिछले चार चुनावों का विवरण और 2022 के नतीजों का अनुमान

#ExitPolls2022 #ExitPolls #ExitPoll2022 #PollsWithPrabhasakshi #AssemblyPolls2022 #ElectionsWithPrabhasakshi #ManipurElections2022 #BJP #Congress #ManipurExitPolls2022 https://t.co/TIMg4Jzt4s",prabhasakshi
21,2022-03-09 09:17:59+00:00,1501487452967424006,"समझें गोवा के पिछले चार चुनावों का विवरण और 2022 के नतीजों का अनुमान

#ExitPolls2022 #ExitPolls #ExitPoll2022 #PollsWithPrabhasakshi #AssemblyPolls2022 #ElectionsWithPrabhasakshi #GoaElections2022 #GoaExitPolls2022 #BJP #Congress https://t.co/E4KX0iig3o",prabhasakshi
22,2022-03-09 07:09:12+00:00,1501455041370071040,"समझें उत्तराखंड के पिछले चार चुनावों का विवरण और 2022 के नतीजों का अनुमान

#ExitPolls2022 #ExitPolls #ExitPoll2022 #PollsWithPrabhasakshi #AssemblyPolls2022 #ElectionsWithPrabhasakshi #UttarakhandElections2022 #Uttarakhand #BJP #Congress https://t.co/phoN37vhD3",prabhasakshi
23,2022-03-09 07:00:58+00:00,1501452972592545794,"समझें पंजाब के पिछले चार चुनावों का विवरण और 2022 के नतीजों का अनुमान

#ExitPolls2022 #ExitPolls #ExitPoll2022 #PollsWithPrabhasakshi #AssemblyPolls2022 #ElectionsWithPrabhasakshi #PunjabElections2022 #PunjabExitPoll #AAP #Congress #BJP https://t.co/lDGy6e3dj5",prabhasakshi
24,2022-03-09 06:51:30+00:00,1501450589925900288,"समझें उत्तर प्रदेश के पिछले चार चुनावों का विवरण और 2022 के नतीजों का अनुमान

#ExitPolls2022 #UPExitPolls #PollsWithPrabhasakshi #AssemblyPolls2022 #ElectionsWithPrabhasakshi #UttarPradeshElections2022 #UttarPradesh #UPPollsWithPrabhasakshi #UPElections #UPElections2022 https://t.co/tCerE2VB0l",prabhasakshi
25,2022-03-09 00:55:37+00:00,1501361029338394624,"#उत्तरप्रदेश में ट्रेनिंग देने को उतावली सडको पर टहलती #ईवीएम मशीने!!!!!!!
नए लोकतंत्र का नवीन #भारतीय_चुनाव_आयोग!
#UttarPradeshElections2022 #UttarPradeshElections2022 #AssemblyElections2022 #AssemblyPolls2022 #Election2022 #ElectionCommissionOfIndia #ElectionCommission #EVMs",vpvidrohi
26,2022-03-08 16:18:41+00:00,1501230936976867328,"@AshokShrivasta6 उत्तर प्रदेश में लोकतंत्र ख़तरे में है और आख़िरी लड़ाई है 

उत्तराखंड और गोवा में लोकतंत्र काँटे की टक्कर में है 

पंजाब में १० मार्च को लोकतंत्र की जीत होगी 🙏

#AssemblyElections2022 #AssemblyPolls2022",prasadhemant
27,2022-03-08 15:00:37+00:00,1501211292153303046,"#AssemblyPolls2022 
Uttar Pradesh- EVMs hacked 
Punjab- EVMs working fine
Uttarakhand- EVMs hacked, but not sure.
Goa,Manipur- EVMs hacked in some seats only.",SadaaShree
28,2022-03-08 14:00:35+00:00,1501196183435243524,"This #AssemblyPolls2022 will be all about “WOMEN POWER”! 
Yet it will NOT be “लड़की हूँ लड़ सकती हूँ”

Wait for 10th March !",manogyaloiwal
29,2022-03-08 13:55:52+00:00,1501194996426305541,"मणिपुर में सरकार बनाने की संभावनाओं को टटोलते हुए कांग्रेस ने छोटी पार्टियों के साथ संपर्क स्थापित करना शुरू कर दिया है। https://t.co/wGQ4tpdQNq

#ExitPoll2022 #ExitPolls #ExitPolls202 #PollsWithPrabhasakshi #AssemblyPolls2022 #ElectionsWithPrabhasakshi #Congress https://t.co/bfgJHxszcd",prabhasakshi
30,2022-03-08 13:00:01+00:00,1501180938734256128,"What are the micro-narratives that are shaping voter choices in #UttarPradesh? @NeelanjanSircar, @beejoshi &amp; @Kranjanashish unpack 

#AssemblyElections2022 #AssemblyPolls2022 #Elections2022  @HindustanTimes  https://t.co/If6ecHr53h",CPR_India
31,2022-03-08 10:27:35+00:00,1501142579382947840,"पीएम से मुलाकात के बात प्रोमद सावंत ने कहा कि गोवा में बीजेपी 20/40 से ज्यादा सीटें जीतेगी। https://t.co/9iXi6BlQnS

#NarendraModi #PramodSawant #ExitPoll #ExitPolls #ExitPoll2022 #GoaExitPolls #ExitPolls2022 #PollsWithPrabhasakshi #AssemblyPolls2022 #ElectionsWithPrabhasakshi https://t.co/snG86RXiQe",prabhasakshi
32,2022-03-08 10:18:48+00:00,1501140370981150720,"टीवी वाला नहीं, ग्राउण्ड रिपोर्ट वाला सबसे सटीक UP Exit Poll https://t.co/hwFnlHGeo2

#ExitPoll2022 #ExitPolls #ExitPolls2022 #UPExitPolls #PollsWithPrabhasakshi #UttarPradeshElections2022 #AssemblyPolls2022 #UPPollsWithPrabhasakshi #ElectionsWithPrabhasakshi #UttarPradesh https://t.co/hFacpTtsmx",prabhasakshi
33,2022-03-08 10:18:08+00:00,1501140199497105408,"टीवी वाला नहीं, ग्राउण्ड रिपोर्ट वाला सबसे सटीक UP Exit Poll https://t.co/hwFnlHGeo2

#ExitPoll2022 #ExitPolls #ExitPolls2022 #UPExitPolls #PollsWithPrabhasakshi #UttarPradeshElections2022 #AssemblyPolls2022 #UPPollsWithPrabhasakshi #ElectionsWithPrabhasakshi #UttarPradesh https://t.co/7qOsPgVMqf",prabhasakshi
34,2022-03-08 09:58:27+00:00,1501135248247037959,"सब एक्जिट पोलों का महापोल

#ExitPoll2022 #ExitPolls #ExitPolls2022 #PunjabExitPoll #ManipurExitPolls #GoaExitPolls #UttarakhandExitPolls #UPExitPolls #PollsWithPrabhasakshi #AssemblyPolls2022 #ElectionsWithPrabhasakshi #AssemblyElections2022 https://t.co/DSnJb7PQOF",prabhasakshi
35,2022-03-08 09:58:09+00:00,1501135170346250240,"सब एक्जिट पोलों का महापोल

#ExitPoll2022 #ExitPolls #ExitPolls2022 #PunjabExitPoll #ManipurExitPolls #GoaExitPolls #UttarakhandExitPolls #UPExitPolls #PollsWithPrabhasakshi #AssemblyPolls2022 #ElectionsWithPrabhasakshi #AssemblyElections2022 https://t.co/9zvNOcASUk",prabhasakshi
36,2022-03-08 09:48:48+00:00,1501132820915240960,"Here's what poll of exit polls predicts for 5 states.

#ZeeExitPoll | #AssemblyElections2022 | #AssemblyPolls2022 

https://t.co/uS3THc6oDO",dna
37,2022-03-08 09:31:32+00:00,1501128475628822531,"उत्तर प्रदेश विधानसभा चुनाव 2022 से जुड़ी बड़ी बातों पर एक नजर https://t.co/OpG3myOY5K

#ExitPoll2022 #ExitPolls #ExitPolls2022 #UPExitPolls #PollsWithPrabhasakshi #UttarPradeshElections2022 #AssemblyPolls2022 #UPPollsWithPrabhasakshi #UttarPradesh #UPElections #UPElections2022 https://t.co/uTrWv6M6Xr",prabhasakshi
38,2022-03-08 09:31:07+00:00,1501128370968403973,"उत्तर प्रदेश विधानसभा चुनाव 2022 से जुड़ी बड़ी बातों पर एक नजर https://t.co/OpG3myOY5K

#ExitPoll2022 #ExitPolls #ExitPolls2022 #UPExitPolls #PollsWithPrabhasakshi #UttarPradeshElections2022 #AssemblyPolls2022 #UPPollsWithPrabhasakshi #UttarPradesh #UPElections #UPElections2022 https://t.co/JDHm08bZwI",prabhasakshi
39,2022-03-08 09:30:24+00:00,1501128189640208385,"उत्तर प्रदेश विधानसभा चुनाव 2022 से जुड़ी बड़ी बातों पर एक नजर https://t.co/OpG3myOY5K

#ExitPoll2022 #ExitPolls #ExitPolls2022 #UPExitPolls #PollsWithPrabhasakshi #UttarPradeshElections2022 #AssemblyPolls2022 #UPPollsWithPrabhasakshi #UttarPradesh #UPElections #UPElections2022 https://t.co/9QqhXKQBNQ",prabhasakshi
40,2022-03-08 09:29:38+00:00,1501127997151072261,"उत्तर प्रदेश विधानसभा चुनाव 2022 से जुड़ी बड़ी बातों पर एक नजर https://t.co/OpG3myOY5K

#ExitPoll2022 #ExitPolls #ExitPolls2022 #UPExitPolls #PollsWithPrabhasakshi #UttarPradeshElections2022 #AssemblyPolls2022 #UPPollsWithPrabhasakshi #UttarPradesh #UPElections #UPElections2022 https://t.co/ujI94Ircur",prabhasakshi
41,2022-03-08 09:08:25+00:00,1501122658527682565,"LokPoll Exit Poll #AssemblyElections2022

#Punjab - Total 117 Seats
▪️INC          51 - 61
▪️AAP         24 - 34
▪️SAD+      21 - 31
▪️BJP+       01 - 05
▪️OTH        02 - 04

#AssemblyPolls2022 #Election2022 #ExitPolls #PunjabElections2022 #PunjabElections",ShivamDelhiInc
42,2022-03-08 04:32:28+00:00,1501053211452403715,"#BSWebExclusive | The final outcome of UP will be keenly watched, analysts said, as it will pave the way how #BJP approaches &amp; prepares for the general elections in 2024

@Pun_ditry 

#StockMarket #AssemblyPolls2022 #UttarPradeshElections #PunjabElections https://t.co/gZK6pELtBL",bsindia
43,2022-03-08 02:00:01+00:00,1501014844488699907,"#ExitPolls2022 | The #BJP is set to win the most seats in Manipur, say exit polls

Aditi Phadnis reports 

#ElectionsWithBS #ExitPolls
#AssemblyPolls2022
#AssemblyElections #AAP 
https://t.co/aaGNfKjeGE",bsindia
44,2022-03-08 01:19:39+00:00,1501004685720776704,"ये #Exitpoll वाले वही हैं,
जो 2000 के नोट मे चिप लगी हैं बता रहे थे!😂

#AssemblyPolls2022",imMohdZafeer
45,2022-03-07 23:51:05+00:00,1500982400255463425,"Eventually the Congress Party will be left with frustrated deposit losers screaming and heckling other panelists on TV debates, due to relentless moral victories. 

#ExitPolls2022 
#AssemblyPolls2022 

@SupriyaShrinate 
@INCIndia",MrSaiRao
46,2022-03-07 20:54:07+00:00,1500937861947928580,"Learn from this. Even after khalist@ni @ArvindKejriwal kicked him out, he is supporting him. That’s because they have same agenda and narrative while on Hindu nationalist side we start hating our own people on one disagreement #ExitPolls #AssemblyPolls2022 https://t.co/cJNgfBIwPJ",HypocricyAtBest
47,2022-03-07 17:37:28+00:00,1500888375846641666,"My Opn Exit polls #AssemblyElections2022

#UttarPradesh - Total 403 Seats
▪️SP+         241+-(5)
▪️BJP+        127+-(7)
▪️BSP        23+(-3)
▪️INC         9
▪️OTH       03

#AssemblyPolls2022 #Election2022 #ExitPolls #UttarPradeshElections2022",Lakhisarai_rjd
