,Datetime,Tweet Id,Text,Username
17,2022-03-05 09:41:34+00:00,1500043837238296576,"राजनीतिक पार्टियों के वादे क्या घोषणा पत्र तक ही सीमित है। इस विषय पर चर्चा करने के लिए आज शाम 8 बजे Koo Studio चुनावी तर्क वितर्क कार्यक्रम से जुड़ें हमारे साथ।

#KooStudio #KooStudioOnJagran #VidhanSabhaElectionsAnalysis #StateElections2022 @pratyush_ranjan https://t.co/kRdkJv0Izj",JagranNews
18,2022-03-05 08:01:19+00:00,1500018606545174530,"राजनीतिक दलों का विश्लेषण

छोटे राजनीतिक दलों की बढ़ती सियासी अहमियत से किस बात का संकेत मिलता है। आज शाम 6 बजे Koo Studio चुनावी हलचल में देखें राजनीतिक दलों का विश्लेषण।

#KooStudio #KooStudioOnJagran #VidhanSabhaElectionsAnalysis #StateElections2022 @pratyush_ranjan https://t.co/CC6iU21NOc",JagranNews
19,2022-03-04 19:12:25+00:00,1499825105907884032,"#ChunaviTarkVitark #KooStudioOnJagran

Latest Updates and Discussion on #UttarPradeshElections2022 with SK Datta &amp; @SMRITIRASTOGI13

 #KooStudio #VidhanSabhaElectionsAnalysis #StateElections2022

Episode 1:  https://t.co/rQnjK7AmBr",pratyush_ranjan
20,2022-03-04 18:36:01+00:00,1499815946135150592,"#ChunaviHulchul #KooStudioOnJagran

पूर्वांचल: राजनीतिक रूप से बेहद अहम इस क्षेत्र पर विजय के लिए सभी राजनीतिक दलों ने अपनी पूरी ताकत लगा दी है। 

#UPElections2022 #StateElections2022

Episode 2: https://t.co/CUq5yowQ1j",pratyush_ranjan
21,2022-03-04 18:30:25+00:00,1499814535867531264,"#ChunaviHulchul #KooStudioOnJagran

UP Elections: कौन जनता की उम्मीदों पर खरा उतरेगा, किसकी दावेदारी है मजबूत? @SMRITIRASTOGI13

#KooStudio #VidhanSabhaElectionsAnalysis #StateElections2022

Episode 1: https://t.co/dhJQttKL0U",pratyush_ranjan
22,2022-03-04 17:44:41+00:00,1499803027078664192,"उत्तर प्रदेश में छह चरणों में अब तक हुए मतदान किस तरह का रुझान दे रहे हैं, यह जानने के लिए Koo Studio का खास प्रोग्राम चुनावी तर्क वितर्क जरूर देखें।

@pratyush_ranjan
#KooStudio #KooStudioOnJagran #VidhanSabhaElectionsAnalysis #StateElections2022 

https://t.co/q5IWjYHrkS",JagranNews
23,2022-03-04 10:06:55+00:00,1499687826438647810,"Koo Studio चुनावी तर्क वितर्क- UP चुनाव में छठे चरण तक के मतदान पर क्या है चुनावी विशेषज्ञों की राय

देखें आज शाम 8 बजे Live

#KooStudio #KooStudioOnJagran #VidhanSabhaElectionsAnalysis #StateElections2022 @pratyush_ranjan https://t.co/EipxlU2IeO",JagranNews
24,2022-03-04 09:47:53+00:00,1499683038728704000,"Koo Studio चुनावी हलचल- UP चुनाव में मुस्लिम दलित फैक्टर का सटीक विश्लेषण देखें आज शाम 6 बजे Live

#KooStudio #KooStudioOnJagran #VidhanSabhaElectionsAnalysis #StateElections2022 @pratyush_ranjan https://t.co/6Av4fOPlwI",JagranNews
25,2022-03-04 08:08:09+00:00,1499657937845129219,"पंजाब और उत्तराखंड दोनों ही राज्यों में लोगों के अपने-अपने मुद्दे हैं। अब कौन सी पार्टी लोगों की उम्मीदों पर खरी उतरती है, यह आने वाले 10 मार्च को पता चल जाएगा

@pratyush_ranjan #VidhanSabhaElectionsAnalysis #KooStudioOnJagran #StateElections2022

https://t.co/zgkpWEfo9o",JagranNews
26,2022-03-03 11:16:33+00:00,1499342963822202886,"Koo Studio Live - चुनावी हलचल

पंजाब और उत्तराखंड चुनाव में किस तरह की सियासी हलचल चल रही है। चुनाव की लेटस्ट अपडेट्स के लिए Koo Studio Live के साथ शाम 6 बजे जुड़ें।

#KooStudio #KooStudioOnJagran #VidhanSabhaElectionsAnalysis #StateElections2022 

@pratyush_ranjan https://t.co/tNq4lHc6Rc",JagranNews
27,2022-03-02 15:32:31+00:00,1499044991590563840,"5 राज्यों में हो रहे चुनाव और वोटिंग पर्सेंटेज क्या कुछ कहते हैं, यह जानने के लिए आइए चर्चा करते हैं Jagran New Media के एग्जक्यूटिव एडिटर @pratyush_ranjan के साथ।

#KooStudio #VidhanSabhaElectionsAnalysis #KooStudioOnJagran #StateElections2022 

https://t.co/7gkyJAJiOe",JagranNews
28,2022-03-02 10:36:20+00:00,1498970454379630594,"Koo Studio चुनावी तर्क वितर्क

कैसा रहा अब तक का मतदान और बचे हुए चरण में जनता का मूड कैसा होगा, इसका विश्लेषण करने के लिए Koo Studio चुनावी तर्क वितर्क के साथ जुड़ें।
  
@pratyush_ranjan  @dutta70 #KooStudio #KooStudioOnJagran #VidhanSabhaElectionsAnalysis #StateElections2022 https://t.co/G7ASkC3YUn",JagranNews
29,2022-03-02 09:18:35+00:00,1498950887536234496,"यूपी मतदान में जनता किन मुद्दों पर करेगी वोटिंग। यह जानने के लिए Koo Studio चुनावी हलचल के साथ जुड़े रहें। 

@pratyush_ranjan #SmritiRastogi #KooStudio #KooStudioOnJagran #VidhanSabhaElectionsAnalysis #StateElections2022 https://t.co/0GRgLLl9D2",JagranNews
